section	source_file	source_sha256	module_id	gene_count	genes	pearson	spearman	standardized_rmse	ci_low	ci_high	p_value	fdr	n_reference_donors	n_simulation_replicates	inference_unit	interval_method	scenario_id	qc_mode	annotation_source	compartment	min_cells	scenario_role	score_method	score_role	P1_effect	P5_effect	k_positive	n_pairs	descriptive_mean_effect	status	reason	patient_id	patient_n	sensitivity	role	Normal_score	Adenoma_score	Adenoma_minus_Normal	direction	direction_vs_primary	mapped_genes	aggregation	note	confidence_interval
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0444	30	AFTPH;ANKRD44;ASF1A;BLVRB;CAB39;CASP7;CHD7;CSK;DDR1;EPB41;GPA33;IFT172;LDLRAD4;ME2;NDUFAF2;NRDC;PCGF5;PNKP;PPID;PPP1R18;RTCA;SF3B1;SIL1;SLMAP;SPEN;STARD3NL;SUPT5H;SYTL2;UBN1;WIPF1	0.0848013028086592	0.130952380952381	1.01080352798439	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0445	30	ANKRD10;ANKRD44;C1orf131;CAB39;CASP7;COX19;EPS8L2;FAM207A;GALM;GALNT7;GTF2E2;HM13;HNRNPL;KMT5B;LDLRAD4;MLLT6;MRPL21;MUC12;MUC3A;NGLY1;NRDC;PTPN7;RTCA;SEPT1;SIRT7;SPEN;TBC1D10C;TRAF4;UBN1;YDJC	-0.163347753186427	-0.142857142857143	1.04757630862008	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0446	30	ARHGAP45;CEBPZOS;CHD7;DDR1;ENOPH1;GALM;GNPAT;GRK6;KMT5B;MAP2K3;MYH14;PNKP;PPID;PPP1R18;PTPN4;PTPN7;RAC2;RBM26;RTCA;SEPT1;SETD2;SIRT7;SLMAP;SPINT1-AS1;SYTL2;TCEAL9;TRAF3IP3;UBN1;USP3;VCP	-0.0817989271653722	-0.0476190476190476	1.04019710360649	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0447	30	AFTPH;ATIC;BICDL2;CAB39;DCAF11;DDR1;DENND2D;GALM;GALNT7;GRK6;IFT172;IPO7;LUC7L2;LYN;MAP2K3;MSH3;MUC1;NUDT16L1;PATJ;PCGF5;PHB2;PIP4K2A;PSMB8-AS1;SETD2;SIRT7;SLMAP;SPEN;SUPT5H;TCEAL9;ZNF131	-0.00203400598345065	0	0.993130475273463	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0448	30	AFTPH;ANKRD44;ANKRD49;ASF1A;BCAP29;BICDL2;CHD7;ENOPH1;FBXW5;GALM;IFT172;LDLRAD4;LYPLA2;MAP2K1;MAP2K3;MAP7;MSH3;NUDT16L1;PLS1;PTPN6;PTPN7;QSOX1;SIRT7;SLMAP;SUCLG2;TBC1D10C;UBN1;WIPF1;XIAP;YDJC	-0.0975934271573933	-0.0476190476190476	0.99207769282575	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0449	30	AFTPH;ANKRD49;ARPC4;COX19;DPP7;EEF1E1;EPS8L2;FAM207A;GALNT7;GRK6;HNRNPH2;IFT172;IKZF1;KMT5B;LYN;MAP2K3;ME2;MUC3A;PCGF5;PPID;PTPN7;SBNO1;SETD2;SLMAP;SPEN;SUPT5H;SYTL2;TRAF3IP3;USP48;WIPF1	-0.041905409486356	-0.0119047619047619	1.0207538833583	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0450	30	CAB39;CASP7;CHD7;CRBN;CSK;CYHR1;DUS1L;GALNT3;GALNT7;GTF2E2;HCLS1;IFT172;IVNS1ABP;KCNN4;LDLRAD4;MAP2K1;NGLY1;PAFAH1B2;PDZK1IP1;PPP1R18;PSMC3;PTPN4;SETD2;SF3B1;SIRT7;SPEN;SYTL2;TRIP12;UBN1;YDJC	-0.126566100893555	-0.0714285714285714	1.03525983674903	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0451	30	ATF7IP;CASP7;CCDC88B;DCAF11;DDR1;EPB41;EPS8L2;GALM;GALNT3;HNRNPA1P48;IFT172;KCNN4;LYPLA2;MLLT6;MUC3A;NGLY1;PDZK1IP1;PIP4K2A;PLS1;PPP1R18;PTS;STARD3NL;SUCLG2;TOR1AIP2;TRAF3IP3;TRAF4;TRIP12;UBN1;XRCC5;ZNF131	0.0109366783417249	0	1.01956082160113	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0452	30	AFTPH;ARHGAP45;CAB39;DCAF11;DDR1;EPS8L2;EXOSC1;EZR;FAM207A;GALM;HNRNPH2;HSF1;LYN;LYPLA2;MAP7;ME2;MSH3;MYO1C;NGLY1;PCGF5;PHLDA2;PNKP;PRR15L;PSMB8-AS1;SEPT1;SETD2;SUPT5H;TMC6;TRIP12;UBN1	0.0901452876617528	0.0238095238095238	0.994361079775664	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
null_modules	results/stage10d_tech/STAGE10D_TECH_NULL_MODULE_RESULTS.tsv	776c43d27d133f5dfdbda19e2c071a2a95942d9a403a3e87ae0a43ef3f995826	NULL_MATCHED_M30_0453	30	BICDL2;CCDC88B;DENND2D;FAM107B;FAM207A;GALM;GALNT7;GFPT1;HCLS1;HNRNPL;IKZF1;KCNN4;LINC01871;LYN;LYPLA2;MAP2K3;MAP7;ME2;NGLY1;PHB2;PLS1;PPP1R18;PTPN4;PTPN7;RPP25L;SPEN;TSTA3;WBP11;WIPF1;ZNF131	-0.0278356030146443	0	1.03422803315796	NA	NA	NA	NA	4	72	simulation_replicate	empirical null draw; no per-module interval	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
