section	source_file	source_sha256	dataset	scope	module_id	donor_id	normal_score	adenoma_score	difference	direction	contrast	effect	effect_unit	ci_low	ci_high	p_value	FDR	n_donors	donor_ids	inferential_unit	model	adjustment_set	direction_by_donor	status	audit_id	category	nested_unit	n_donors_or_units	degrees_of_freedom	model_or_formula	effect_definition	ci_and_p_algorithm	multiplicity_family	multiplicity_method	pairing_batch_covariates	audit_result	evidence	limitations
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	1.01086180327854	mean_locked_gene_log2CPM_difference	-0.104492239254628	2.1262158458117	0.0633066016470706	0.0633066016470706	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	0.760982374831347	mean_locked_gene_log2CPM_difference	0.153102321530164	1.36886242813253	0.0283039320671867	0.0585795256201046	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	0.877307515606446	mean_locked_gene_log2CPM_difference	0.288308042491291	1.4663069887216	0.0178045153960314	0.0585795256201046	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	0.778495488825039	mean_locked_gene_log2CPM_difference	0.0656681391579635	1.49132283849212	0.0401823051904483	0.048218766228538	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Cycling_SB_M01	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	-0.753141322308819	mean_locked_gene_log2CPM_difference	-1.5878236073631	0.0815409627454605	0.0639691755432982	0.0639691755432982	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:decreased;A002:decreased;A014:decreased;A015:decreased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Cycling_SB_M02	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	0.948781262586488	mean_locked_gene_log2CPM_difference	0.191643691996602	1.70591883317637	0.0282299620384353	0.048218766228538	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	0.951846770030053	mean_locked_gene_log2CPM_difference	0.134037978535696	1.76965556152441	0.0341820599062411	0.048218766228538	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	0.774527333869554	mean_locked_gene_log2CPM_difference	0.419021987398299	1.13003268034081	0.00615195285507154	0.0242524281671928	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	FAP_adenoma_vs_normal	0.830127819209366	mean_locked_gene_log2CPM_difference	0.410707344509493	1.24954829390924	0.00808414272239759	0.0242524281671928	4	A001;A002;A014;A015	donor	paired_t_on_donor_module_score_differences	within_donor_pair	A001:increased;A002:increased;A014:increased;A015:increased	estimated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Cycling_SB_M01	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Cycling_SB_M01	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Cycling_SB_M02	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Cycling_SB_M02	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	All_epithelial	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Cycling_SB_M01	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Cycling_SB_M01	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Cycling_SB_M02	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Cycling_SB_M02	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	sporadic_adenoma_vs_normal	NA	mean_locked_gene_log2CPM_difference	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_pathology_confirmed_sporadic_adenoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE201348	Stem_progenitor	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	stage_by_FAP_interaction	NA	interaction_log2CPM_difference	NA	NA	NA	NA	7	A001;A002;A014;A015;B001;B004;F	donor	not_run	NA	NA	not_run_interaction_design_cell_requirement_failed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE161277	Epithelial	Cycling_SB_M01	NA	NA	NA	NA	NA	paired_normal_to_adenoma	-0.42336159512059	donor_module_score_difference	-1.38022625730435	0.53350306706317	0.197264339452006	0.284444695163678	3	Patient1;Patient2;Patient3	donor	paired_t_on_three_donor_differences	within_donor_pair	Patient1:decreased;Patient2:decreased;Patient3:increased	estimated_existing_locked_stage7_result	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE161277	Epithelial	Cycling_SB_M02	NA	NA	NA	NA	NA	paired_normal_to_adenoma	0.244369473741394	donor_module_score_difference	-0.303519335720649	0.792258283203437	0.194976612318929	0.284444695163678	3	Patient1;Patient2;Patient3	donor	paired_t_on_three_donor_differences	within_donor_pair	Patient1:increased;Patient2:decreased;Patient3:increased	estimated_existing_locked_stage7_result	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE161277	Epithelial	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	paired_normal_to_adenoma	1.64533236894036	donor_module_score_difference	0.592406218166863	2.69825851971386	0.0214135805203572	0.128481483122143	3	Patient1;Patient2;Patient3	donor	paired_t_on_three_donor_differences	within_donor_pair	Patient1:increased;Patient2:increased;Patient3:increased	estimated_existing_locked_stage7_result	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE161277	Epithelial	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	paired_normal_to_adenoma	0.296852914075654	donor_module_score_difference	-0.468372071011639	1.06207789916295	0.237037245969732	0.284444695163678	3	Patient1;Patient2;Patient3	donor	paired_t_on_three_donor_differences	within_donor_pair	Patient1:increased;Patient2:decreased;Patient3:increased	estimated_existing_locked_stage7_result	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE161277	Epithelial	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	paired_normal_to_adenoma	0.170337630096262	donor_module_score_difference	-0.550341858136689	0.891017118329213	0.416176205436284	0.416176205436284	3	Patient1;Patient2;Patient3	donor	paired_t_on_three_donor_differences	within_donor_pair	Patient1:decreased;Patient2:increased;Patient3:increased	estimated_existing_locked_stage7_result	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE161277	Epithelial	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	paired_normal_to_adenoma	0.853727013849376	donor_module_score_difference	-0.433455511515265	2.14090953921402	0.10398860468533	0.284444695163678	3	Patient1;Patient2;Patient3	donor	paired_t_on_three_donor_differences	within_donor_pair	Patient1:increased;Patient2:increased;Patient3:increased	estimated_existing_locked_stage7_result	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE200997	Epithelial_or_Stem_progenitor_not_available	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	tumor_vs_adjacent_normal_cancer_endpoint	NA	NA	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_independent_epithelial_or_stem_state_annotation_and_FAP_unreported	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE200997	Epithelial_or_Stem_progenitor_not_available	Cycling_SB_M01	NA	NA	NA	NA	NA	tumor_vs_adjacent_normal_cancer_endpoint	NA	NA	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_independent_epithelial_or_stem_state_annotation_and_FAP_unreported	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE200997	Epithelial_or_Stem_progenitor_not_available	Cycling_SB_M02	NA	NA	NA	NA	NA	tumor_vs_adjacent_normal_cancer_endpoint	NA	NA	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_independent_epithelial_or_stem_state_annotation_and_FAP_unreported	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE200997	Epithelial_or_Stem_progenitor_not_available	Stem_progenitor_SB_M10	NA	NA	NA	NA	NA	tumor_vs_adjacent_normal_cancer_endpoint	NA	NA	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_independent_epithelial_or_stem_state_annotation_and_FAP_unreported	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE200997	Epithelial_or_Stem_progenitor_not_available	Stem_progenitor_SB_M12	NA	NA	NA	NA	NA	tumor_vs_adjacent_normal_cancer_endpoint	NA	NA	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_independent_epithelial_or_stem_state_annotation_and_FAP_unreported	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
locked_module_results	${SYSTEM_TEMP}/crc_stage11b_remote_source/stage10C_locked_module_results.tsv	3d18119a4c82d397b12dbc7d7a4390e118ef9bba01289e2436a4233955da95f8	GSE200997	Epithelial_or_Stem_progenitor_not_available	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	tumor_vs_adjacent_normal_cancer_endpoint	NA	NA	NA	NA	NA	NA	0	NA	donor	not_run	NA	NA	not_estimable_no_independent_epithelial_or_stem_state_annotation_and_FAP_unreported	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
multiplicity_and_model_audit	results/stage10c/STAGE10C_STATISTICAL_AUDIT.tsv	8b86196fc64ce8cb0fc871e727021c50c6a1316f3cc369353ed83aa959954e1b	GSE201348	All_epithelial;Stem_progenitor	NA	NA	NA	NA	NA	NA	normal;adenoma	NA	NA	NA	NA	NA	NA	NA	NA	donor	NA	NA	NA	PASS	A01	input_structure	cell;library;tissue	22 donor-stage-scope pseudobulks	NA	raw counts summed by scope||donor||stage	one raw-count aggregate per donor-stage-scope	NA	NA	NA	technical replicates and tissues aggregated before inference	72 libraries map to 70 biological samples; 2 technical-replicate biological samples; all 22 pseudobulks eligible	GSE201348_patient_sample_audit.tsv;GSE201348_technical_replicate_audit.tsv;GSE201348_pseudobulk_manifest.tsv	F-prefix patient relationship remains uncertain but does not enter the paired four-donor M02 estimate
