section	source_file	source_sha256	module_id	early_condition	late_condition	n_donors	effect	ci_low	ci_high	standardized_effect	p_value	lodo_sign_stability	max_absolute_donor_contribution	donor_ids	cohort	contrast	fdr	expected_discovery_effect	expected_direction	direction_concordant	strong_opposite	donor_robust	discovery_epithelial_state	evidence_hierarchy	GSE161277_normal_to_adenoma_effect	GSE161277_normal_to_adenoma_ci_low	GSE161277_normal_to_adenoma_ci_high	GSE161277_normal_to_adenoma_fdr	GSE161277_normal_to_adenoma_direction_concordant	GSE161277_normal_to_adenoma_lodo	GSE132465_normal_to_cancer_effect	GSE132465_normal_to_cancer_ci_low	GSE132465_normal_to_cancer_ci_high	GSE132465_normal_to_cancer_fdr	GSE132465_normal_to_cancer_direction_concordant	GSE132465_normal_to_cancer_lodo	epithelial_specificity_effect	epithelial_specificity_ci_low	epithelial_specificity_ci_high	epithelial_specificity_fdr	epithelial_specificity_positive	epithelial_specificity_lodo	strong_opposite_effect	replication_class	validation_gene_reselection	donor_id	difference	n_conditions
replication_summary	results_final/stage_7_replication_summary.tsv	656f8544d068c3c853a71bb950171a238abffee4a3b5b186a5b608c55b087ad5	Stem_progenitor_SB_M16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	Stem_progenitor	secondary_exploratory_locked_module	0.853727013849376	-0.433455511515265	2.14090953921402	0.284444695163678	TRUE	1	0.915719366119924	0.587588519202304	1.24385021303754	0.000544572675275935	TRUE	1	0.649280419688797	0.535047544202967	0.763513295174628	1.11964347347824e-10	TRUE	1	FALSE	replicated	FALSE	NA	NA	NA
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC01	0.771539537212571	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC02	0.668199571660936	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC03	0.56343573184305	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC04	0.673609089578778	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC05	1.10245462569323	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC06	0.324908606319023	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC07	0.577988556304488	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC08	0.281166472316681	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC09	0.676730170166414	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC10	0.599143578036847	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC11	0.209087742992702	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC14	0.090219021083731	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC15	0.524247307667993	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC16	0.460439632870997	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC17	0.26366564931805	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC18	0.489100182762281	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC19	0.595277501885698	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC20	0.144219511575778	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC21	0.479952690562281	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC22	0.429173877683762	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC23	0.394778239004691	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC24	0.338408746701518	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC25	0.556704049096819	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC01	0.480414825046116	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC02	0.499982657207377	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC03	0.415180749568511	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC04	0.52509025659461	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC05	0.398801675290615	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC06	0.292727172466213	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC07	0.409466348382435	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC08	0.467371474517178	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC09	0.768961722104718	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC10	0.51052237399627	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC11	0.566102754927902	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC14	0.397819627592056	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC15	0.345928736711761	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC16	0.813843134930865	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC17	0.422826317551452	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC18	0.852572500854158	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC19	0.555234739371351	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC20	0.447523033300179	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC21	0.68089302284471	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC22	0.65929997776846	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC23	0.621495633345918	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC24	0.405363098183577	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Cycling_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC25	0.488958907427458	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC01	0.65266877279813	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC02	0.459477233115861	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC03	0.0471214085759712	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC04	0.357518994153321	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC05	0.0560408638381419	1
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC06	0.17404095673327	2
epithelial_specificity	results_final/stage_7_epithelial_specificity_donor_differences.tsv	48d48e987ea4cfe67d477ccf4c5bf7db2bee26bc4b9c612b9db2edd56764bb13	Stem_progenitor_SB_M02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GSE132465	epithelial_specificity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMC07	0.406319923494291	2
