section	source_file	source_sha256	coverage_tier	panel_id	score_id	gene_count	genes	metric	estimate	ci_low	ci_high	p_value	fdr	n_reference_donors	n_simulation_replicates	inference_unit	interval_method	cohort_id	canonical_gene	gene_order_in_36	weight	mapping_status	cohort_common_gene_count	geneset_sha256	role	module_id	pearson	spearman	standardized_rmse	artifact_type	path	sha256	bytes	sensitivity_type	threshold	n_regions_retained	sim_id	umi_depth	dropout	epithelial_fraction	immune_contamination	region_spots	batch_log_sd	spatial_rho
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	pearson	0.953691975470887	0.937181376992065	0.961612154827336	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	spearman	0.928571428571429	0.904761904761905	0.976190476190476	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	standardized_bias	0.174904649738951	0.158580345834449	0.192625310820077	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	standardized_rmse	0.186213932455127	0.176054999131369	0.193929028605536	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	calibration_intercept	0.000000000000000219506836664038	-0.000000000000000438289490607261	0.000000000000000879706919592187	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	calibration_slope	1.16198924397181	1.15005456211599	1.17724200995007	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	dynamic_range_ratio	1.1727150060007	1.13936966071431	1.1940151819658	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	epithelial_residual_slope	0.00954313187944645	-0.0108474860151848	0.0313117470507676	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	estimated_epithelial_residual_slope	-0.00543972565968877	-0.0190552626400393	0.0214265273677116	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ACTUAL_FROZEN	actual30	actual_frozen_30of36	30	ABCA13;ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	failure_rate	0	0	0	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	pearson	0.950021669812719	0.929618452008856	0.962551859455915	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	spearman	0.952380952380953	0.928571428571429	0.976190476190476	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	standardized_bias	0	0	0	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	standardized_rmse	0	0	0	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	calibration_intercept	0	0	0	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	calibration_slope	1	1	1	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	dynamic_range_ratio	1	1	1	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	epithelial_residual_slope	0	0	0	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	estimated_epithelial_residual_slope	0	0	0	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	ORACLE_TECHNICAL_ONLY	oracle36	oracle_36of36	36	ABCA13;AC016831.7;ADAMTSL2;AL022068.1;AP001636.3;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;LINC01605;LINC01748;LMCD1-AS1;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	failure_rate	0	0	0	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	HIGH_COVERAGE_29	drop_ABCA13	29of36_drop_ABCA13	29	ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	pearson	0.954597271650444	0.937432819524022	0.960839853264833	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	HIGH_COVERAGE_29	drop_ABCA13	29of36_drop_ABCA13	29	ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	spearman	0.928571428571429	0.904761904761905	0.952380952380953	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	HIGH_COVERAGE_29	drop_ABCA13	29of36_drop_ABCA13	29	ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	standardized_bias	0.21012562868736	0.195467650758491	0.224053691958229	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	HIGH_COVERAGE_29	drop_ABCA13	29of36_drop_ABCA13	29	ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	standardized_rmse	0.217930331568398	0.20910866351808	0.228444149482888	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	HIGH_COVERAGE_29	drop_ABCA13	29of36_drop_ABCA13	29	ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	calibration_intercept	-0.000000000000000501744301578543	-0.000000000000000885079101393846	0.000000000000000655455142127977	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	HIGH_COVERAGE_29	drop_ABCA13	29of36_drop_ABCA13	29	ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	calibration_slope	1.19595447012789	1.18724733336974	1.21166757433441	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAGE10D_TECH_COVERAGE_RESULTS	${CRC_LOCAL_PROJECT_ROOT}/results/stage10d_tech/STAGE10D_TECH_COVERAGE_RESULTS.tsv	2071bd9571db6fe077491879725f08921e7d3739d9523b8f81c2aa2589f63e0b	HIGH_COVERAGE_29	drop_ABCA13	29of36_drop_ABCA13	29	ADAMTSL2;APCDD1;ARID3A;ASCL2;AXIN2;BACE2;CEMIP;CTNNA2;DACH1;GALNT6;GNGT1;GRIN2B;GRM8;INPP5D;ITGA9;ITPR2;KCTD16;KLF7;NKD1;PARP8;PTK7;RNF43;SNTB1;SPATA6L;TBX3;TBXAS1;TRAF5;TSPAN5;VWA2	dynamic_range_ratio	1.20078233967862	1.1718853979869	1.22647919063681	NA	NA	4	72	simulation_replicate	percentile cluster bootstrap; B=100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
